,state,date,new_confirmed,new_deaths
4696,ES,2020-05-22,22114,1039
4697,ES,2020-05-23,16569,1043
4698,ES,2020-05-24,14641,665
4699,ES,2020-05-25,13069,732
4700,ES,2020-05-26,16330,1050
4701,ES,2020-05-27,19778,1055
4702,ES,2020-05-28,28757,1178
4703,ES,2020-05-29,26884,1135
4704,ES,2020-05-30,32329,891
4705,ES,2020-05-31,13181,472
4706,ES,2020-06-01,14961,738
4707,ES,2020-06-02,31907,1368
4708,ES,2020-06-03,26086,1194
4709,ES,2020-06-04,31127,1468
4710,ES,2020-06-05,32603,1111
4711,ES,2020-06-06,23530,796
4712,ES,2020-06-07,18573,488
4713,ES,2020-06-08,16872,832
4714,ES,2020-06-09,31570,1214
4715,ES,2020-06-10,33160,1226
4716,ES,2020-06-11,28885,1230
4717,ES,2020-06-12,25126,901
4718,ES,2020-06-13,20030,837
4719,ES,2020-06-14,18181,656
4720,ES,2020-06-15,24225,722
4721,ES,2020-06-16,37338,1374
4722,ES,2020-06-17,30961,1185
4723,ES,2020-06-18,25121,1239
4724,ES,2020-06-19,55860,1164
4725,ES,2020-06-20,29049,990
4726,ES,2020-06-21,16637,609
4727,ES,2020-06-22,26346,735
4728,ES,2020-06-23,39721,1407
4729,ES,2020-06-24,39988,1092
4730,ES,2020-06-25,42052,1180
4731,ES,2020-06-26,43326,971
4732,ES,2020-06-27,38485,1020
4733,ES,2020-06-28,33592,630
4734,ES,2020-06-29,21582,729
4735,ES,2020-06-30,39681,1318
4736,ES,2020-07-01,46128,1062
4737,ES,2020-07-02,45098,1283
4738,ES,2020-07-03,42333,1206
4739,ES,2020-07-04,31282,1018
4740,ES,2020-07-05,28185,605
4741,ES,2020-07-06,24016,667
4742,ES,2020-07-07,47136,1320
4743,ES,2020-07-08,45251,1174
4744,ES,2020-07-09,42949,1221
4745,ES,2020-07-10,44303,1299
4746,ES,2020-07-11,34052,921
4747,ES,2020-07-12,24574,628
4748,ES,2020-07-13,22405,807
4749,ES,2020-07-14,41036,1309
4750,ES,2020-07-15,41802,1263
4751,ES,2020-07-16,44335,1327
4752,ES,2020-07-17,34362,1119
4753,ES,2020-07-18,24646,832
4754,ES,2020-07-19,24582,720
4755,ES,2020-07-20,23003,773
4756,ES,2020-07-21,46932,1318
4757,ES,2020-07-22,65871,1295
4758,ES,2020-07-23,57605,1314
4759,ES,2020-07-24,55015,1105
4760,ES,2020-07-25,45058,1071
4761,ES,2020-07-26,25248,645
4762,ES,2020-07-27,28616,658
4763,ES,2020-07-28,55004,1260
4764,ES,2020-07-29,55439,1221
4765,ES,2020-07-30,57393,1183
4766,ES,2020-07-31,49701,1200
4767,ES,2020-08-01,42567,927
4768,ES,2020-08-02,21536,498
4769,ES,2020-08-03,26032,754
4770,ES,2020-08-04,53790,1152
4771,ES,2020-08-05,52713,1272
4772,ES,2020-08-06,57102,1445
4773,ES,2020-08-07,50733,1091
4774,ES,2020-08-08,47895,893
4775,ES,2020-08-09,18653,451
4776,ES,2020-08-10,30302,892
4777,ES,2020-08-11,47279,1180
4778,ES,2020-08-12,54737,1131
4779,ES,2020-08-13,55155,1138
4780,ES,2020-08-14,51781,1071
4781,ES,2020-08-15,36359,695
4782,ES,2020-08-16,22528,571
4783,ES,2020-08-17,22896,759
4784,ES,2020-08-18,44966,1279
4785,ES,2020-08-19,47684,1150
4786,ES,2020-08-20,40853,1211
4787,ES,2020-08-21,33558,1040
4788,ES,2020-08-22,45315,809
4789,ES,2020-08-23,21516,442
4790,ES,2020-08-24,21849,675
4791,ES,2020-08-25,44544,1170
4792,ES,2020-08-26,46701,1064
4793,ES,2020-08-27,37922,891
4794,ES,2020-08-28,43310,840
4795,ES,2020-08-29,30490,589
4796,ES,2020-08-30,18300,637
4797,ES,2020-08-31,52319,654
4798,ES,2020-09-01,42719,1139
4799,ES,2020-09-02,45403,1181
4800,ES,2020-09-03,45005,828
4801,ES,2020-09-04,38627,835
4802,ES,2020-09-05,33806,587
4803,ES,2020-09-06,13851,389
4804,ES,2020-09-07,8208,327
4805,ES,2020-09-08,18709,506
4806,ES,2020-09-09,36084,1138
4807,ES,2020-09-10,37073,897
4808,ES,2020-09-11,42089,872
4809,ES,2020-09-12,26849,688
4810,ES,2020-09-13,17055,447
4811,ES,2020-09-14,18872,422
4812,ES,2020-09-15,33044,1063
4813,ES,2020-09-16,33727,894
4814,ES,2020-09-17,32567,779
4815,ES,2020-09-18,43631,923
4816,ES,2020-09-19,28941,667
4817,ES,2020-09-20,14502,320
4818,ES,2020-09-21,16462,462
4819,ES,2020-09-22,30967,723
4820,ES,2020-09-23,32147,827
4821,ES,2020-09-24,30497,873
4822,ES,2020-09-25,32712,816
4823,ES,2020-09-26,24774,727
4824,ES,2020-09-27,13220,322
4825,ES,2020-09-28,15171,349
4826,ES,2020-09-29,30435,822
4827,ES,2020-09-30,30719,840
4828,ES,2020-10-01,33531,850
4829,ES,2020-10-02,31946,636
4830,ES,2020-10-03,21858,563
4831,ES,2020-10-04,7090,273
4832,ES,2020-10-05,23624,338
4833,ES,2020-10-06,27922,801
4834,ES,2020-10-07,24139,557
4835,ES,2020-10-08,31451,910
4836,ES,2020-10-09,25352,619
4837,ES,2020-10-10,22790,514
4838,ES,2020-10-11,10999,261
4839,ES,2020-10-12,7027,164
4840,ES,2020-10-13,10890,311
4841,ES,2020-10-14,23850,652
4842,ES,2020-10-15,18146,523
4843,ES,2020-10-16,19757,402
4844,ES,2020-10-17,30084,721
4845,ES,2020-10-18,13940,301
4846,ES,2020-10-19,13588,250
4847,ES,2020-10-20,22877,593
4848,ES,2020-10-21,23548,595
4849,ES,2020-10-22,27499,563
4850,ES,2020-10-23,25300,441
4851,ES,2020-10-24,20877,304
4852,ES,2020-10-25,9803,174
4853,ES,2020-10-26,12326,248
4854,ES,2020-10-27,16967,285
4855,ES,2020-10-28,14614,226
4856,PI,2020-03-19,125,4
4857,PI,2020-03-20,237,4
4858,PI,2020-03-21,204,1
4859,PI,2020-03-22,199,0
4860,PI,2020-03-23,274,1
4861,PI,2020-03-24,238,3
4862,PI,2020-03-25,784,43
4863,PI,2020-03-26,422,18
4864,PI,2020-03-27,488,16
4865,PI,2020-03-28,250,5
4866,PI,2020-03-29,305,8
4867,PI,2020-03-30,629,60
4868,PI,2020-03-31,1164,36
4869,PI,2020-04-01,1107,42
4870,PI,2020-04-02,1169,40
4871,PI,2020-04-03,1112,81
4872,PI,2020-04-04,1130,78
4873,PI,2020-04-05,1082,53
4874,PI,2020-04-06,838,74
4875,PI,2020-04-07,1821,121
4876,PI,2020-04-08,2173,135
4877,PI,2020-04-09,1921,133
4878,PI,2020-04-10,1760,114
4879,PI,2020-04-11,1055,68
4880,PI,2020-04-12,1464,96
4881,PI,2020-04-13,1402,112
4882,PI,2020-04-14,1919,208
4883,PI,2020-04-15,3240,203
4884,PI,2020-04-16,2084,202
4885,PI,2020-04-17,3296,211
4886,PI,2020-04-18,2776,202
4887,PI,2020-04-19,1934,115
4888,PI,2020-04-20,1830,108
4889,PI,2020-04-21,2711,172
4890,PI,2020-04-22,2775,170
4891,PI,2020-04-23,3874,409
4892,PI,2020-04-24,3912,369
4893,PI,2020-04-25,5297,356
4894,PI,2020-04-26,3715,227
4895,PI,2020-04-27,4145,305
4896,PI,2020-04-28,6234,486
4897,PI,2020-04-29,6116,442
4898,PI,2020-04-30,7410,446
4899,PI,2020-05-01,5456,458
4900,PI,2020-05-02,4848,370
4901,PI,2020-05-03,4386,265
4902,PI,2020-05-04,6961,308
4903,PI,2020-05-05,7635,591
4904,PI,2020-05-06,9887,564
4905,PI,2020-05-07,10308,732
4906,PI,2020-05-08,10488,759
4907,PI,2020-05-09,10138,670
4908,PI,2020-05-10,6237,477
4909,PI,2020-05-11,6263,484
4910,PI,2020-05-12,9611,844
4911,PI,2020-05-13,11696,778
4912,PI,2020-05-14,14133,789
4913,PI,2020-05-15,15460,913
4914,PI,2020-05-16,13936,715
4915,PI,2020-05-17,7769,503
4916,PI,2020-05-18,14562,724
4917,PI,2020-05-19,15780,987
4918,PI,2020-05-20,21529,1143
4919,PI,2020-05-21,18233,1053
4920,PI,2020-05-22,22114,1039
4921,PI,2020-05-23,16569,1043
4922,PI,2020-05-24,14641,665
4923,PI,2020-05-25,13069,732
4924,PI,2020-05-26,16330,1050
4925,PI,2020-05-27,19778,1055
4926,PI,2020-05-28,28757,1178
4927,PI,2020-05-29,26884,1135
4928,PI,2020-05-30,32329,891
4929,PI,2020-05-31,13181,472
4930,PI,2020-06-01,14961,738
4931,PI,2020-06-02,31907,1368
4932,PI,2020-06-03,26086,1194
4933,PI,2020-06-04,31127,1468
4934,PI,2020-06-05,32603,1111
4935,PI,2020-06-06,23530,796
4936,PI,2020-06-07,18573,488
4937,PI,2020-06-08,16872,832
4938,PI,2020-06-09,31570,1214
4939,PI,2020-06-10,33160,1226
4940,PI,2020-06-11,28885,1230
4941,PI,2020-06-12,25126,901
4942,PI,2020-06-13,20030,837
4943,PI,2020-06-14,18181,656
4944,PI,2020-06-15,24225,722
4945,PI,2020-06-16,37338,1374
4946,PI,2020-06-17,30961,1185
4947,PI,2020-06-18,25121,1239
4948,PI,2020-06-19,55860,1164
4949,PI,2020-06-20,29049,990
4950,PI,2020-06-21,16637,609
4951,PI,2020-06-22,26346,735
4952,PI,2020-06-23,39721,1407
4953,PI,2020-06-24,39988,1092
4954,PI,2020-06-25,42052,1180
4955,PI,2020-06-26,43326,971
4956,PI,2020-06-27,38485,1020
4957,PI,2020-06-28,33592,630
4958,PI,2020-06-29,21582,729
4959,PI,2020-06-30,39681,1318
4960,PI,2020-07-01,46128,1062
4961,PI,2020-07-02,45098,1283
4962,PI,2020-07-03,42333,1206
4963,PI,2020-07-04,31282,1018
4964,PI,2020-07-05,28185,605
4965,PI,2020-07-06,24016,667
4966,PI,2020-07-07,47136,1320
4967,PI,2020-07-08,45251,1174
4968,PI,2020-07-09,42949,1221
4969,PI,2020-07-10,44303,1299
4970,PI,2020-07-11,34052,921
4971,PI,2020-07-12,24574,628
4972,PI,2020-07-13,22405,807
4973,PI,2020-07-14,41036,1309
4974,PI,2020-07-15,41802,1263
4975,PI,2020-07-16,44335,1327
4976,PI,2020-07-17,34362,1119
4977,PI,2020-07-18,24646,832
4978,PI,2020-07-19,24582,720
4979,PI,2020-07-20,23003,773
4980,PI,2020-07-21,46932,1318
4981,PI,2020-07-22,65871,1295
4982,PI,2020-07-23,57605,1314
4983,PI,2020-07-24,55015,1105
4984,PI,2020-07-25,45058,1071
4985,PI,2020-07-26,25248,645
4986,PI,2020-07-27,28616,658
4987,PI,2020-07-28,55004,1260
4988,PI,2020-07-29,55439,1221
4989,PI,2020-07-30,57393,1183
4990,PI,2020-07-31,49701,1200
4991,PI,2020-08-01,42567,927
4992,PI,2020-08-02,21536,498
4993,PI,2020-08-03,26032,754
4994,PI,2020-08-04,53790,1152
4995,PI,2020-08-05,52713,1272
4996,PI,2020-08-06,57102,1445
4997,PI,2020-08-07,50733,1091
4998,PI,2020-08-08,47895,893
4999,PI,2020-08-09,18653,451
5000,PI,2020-08-10,30302,892
5001,PI,2020-08-11,47279,1180
5002,PI,2020-08-12,54737,1131
5003,PI,2020-08-13,55155,1138
5004,PI,2020-08-14,51781,1071
5005,PI,2020-08-15,36359,695
5006,PI,2020-08-16,22528,571
5007,PI,2020-08-17,22896,759
5008,PI,2020-08-18,44966,1279
5009,PI,2020-08-19,47684,1150
5010,PI,2020-08-20,40853,1211
5011,PI,2020-08-21,33558,1040
5012,PI,2020-08-22,45315,809
5013,PI,2020-08-23,21516,442
5014,PI,2020-08-24,21849,675
5015,PI,2020-08-25,44544,1170
5016,PI,2020-08-26,46701,1064
5017,PI,2020-08-27,37922,891
5018,PI,2020-08-28,43310,840
5019,PI,2020-08-29,30490,589
5020,PI,2020-08-30,18300,637
5021,PI,2020-08-31,52319,654
5022,PI,2020-09-01,42719,1139
5023,PI,2020-09-02,45403,1181
5024,PI,2020-09-03,45005,828
5025,PI,2020-09-04,38627,835
5026,PI,2020-09-05,33806,587
5027,PI,2020-09-06,13851,389
5028,PI,2020-09-07,8208,327
5029,PI,2020-09-08,18709,506
5030,PI,2020-09-09,36084,1138
5031,PI,2020-09-10,37073,897
5032,PI,2020-09-11,42089,872
5033,PI,2020-09-12,26849,688
5034,PI,2020-09-13,17055,447
5035,PI,2020-09-14,18872,422
5036,PI,2020-09-15,33044,1063
5037,PI,2020-09-16,33727,894
5038,PI,2020-09-17,32567,779
5039,PI,2020-09-18,43631,923
5040,PI,2020-09-19,28941,667
5041,PI,2020-09-20,14502,320
5042,PI,2020-09-21,16462,462
5043,PI,2020-09-22,30967,723
5044,PI,2020-09-23,32147,827
5045,PI,2020-09-24,30497,873
5046,PI,2020-09-25,32712,816
5047,PI,2020-09-26,24774,727
5048,PI,2020-09-27,13220,322
5049,PI,2020-09-28,15171,349
5050,PI,2020-09-29,30435,822
5051,PI,2020-09-30,30719,840
5052,PI,2020-10-01,33531,850
5053,PI,2020-10-02,31946,636
5054,PI,2020-10-03,21858,563
5055,PI,2020-10-04,7090,273
5056,PI,2020-10-05,23624,338
5057,PI,2020-10-06,27922,801
5058,PI,2020-10-07,24139,557
5059,PI,2020-10-08,31451,910
5060,PI,2020-10-09,25352,619
5061,PI,2020-10-10,22790,514
5062,PI,2020-10-11,10999,261
5063,PI,2020-10-12,7027,164
5064,PI,2020-10-13,10890,311
5065,PI,2020-10-14,23850,652
5066,PI,2020-10-15,18146,523
5067,PI,2020-10-16,19757,402
5068,PI,2020-10-17,30084,721
5069,PI,2020-10-18,13940,301
5070,PI,2020-10-19,13588,250
5071,PI,2020-10-20,22877,593
5072,PI,2020-10-21,23548,595
5073,PI,2020-10-22,27499,563
5074,PI,2020-10-23,25300,441
5075,PI,2020-10-24,20877,304
5076,PI,2020-10-25,9803,174
5077,PI,2020-10-26,12326,248
5078,PI,2020-10-27,16967,285
5079,PI,2020-10-28,14614,226
5080,AP,2020-03-20,237,4
5081,AP,2020-03-21,204,1
5082,AP,2020-03-22,199,0
5083,AP,2020-03-23,274,1
5084,AP,2020-03-24,238,3
5085,AP,2020-03-25,784,43
5086,AP,2020-03-26,422,18
5087,AP,2020-03-27,488,16
5088,AP,2020-03-28,250,5
5089,AP,2020-03-29,305,8
5090,AP,2020-03-30,629,60
5091,AP,2020-03-31,1164,36
5092,AP,2020-04-01,1107,42
5093,AP,2020-04-02,1169,40
5094,AP,2020-04-03,1112,81
5095,AP,2020-04-04,1130,78
5096,AP,2020-04-05,1082,53
5097,AP,2020-04-06,838,74
5098,AP,2020-04-07,1821,121
5099,AP,2020-04-08,2173,135
5100,AP,2020-04-09,1921,133
5101,AP,2020-04-10,1760,114
5102,AP,2020-04-11,1055,68
5103,AP,2020-04-12,1464,96
5104,AP,2020-04-13,1402,112
5105,AP,2020-04-14,1919,208
5106,AP,2020-04-15,3240,203
5107,AP,2020-04-16,2084,202
5108,AP,2020-04-17,3296,211
5109,AP,2020-04-18,2776,202
5110,AP,2020-04-19,1934,115
5111,AP,2020-04-20,1830,108
5112,AP,2020-04-21,2711,172
5113,AP,2020-04-22,2775,170
5114,AP,2020-04-23,3874,409
5115,AP,2020-04-24,3912,369
5116,AP,2020-04-25,5297,356
5117,AP,2020-04-26,3715,227
5118,AP,2020-04-27,4145,305
5119,AP,2020-04-28,6234,486
5120,AP,2020-04-29,6116,442
5121,AP,2020-04-30,7410,446
5122,AP,2020-05-01,5456,458
5123,AP,2020-05-02,4848,370
5124,AP,2020-05-03,4386,265
5125,AP,2020-05-04,6961,308
5126,AP,2020-05-05,7635,591
5127,AP,2020-05-06,9887,564
5128,AP,2020-05-07,10308,732
5129,AP,2020-05-08,10488,759
5130,AP,2020-05-09,10138,670
5131,AP,2020-05-10,6237,477
5132,AP,2020-05-11,6263,484
5133,AP,2020-05-12,9611,844
5134,AP,2020-05-13,11696,778
5135,AP,2020-05-14,14133,789
5136,AP,2020-05-15,15460,913
5137,AP,2020-05-16,13936,715
5138,AP,2020-05-17,7769,503
5139,AP,2020-05-18,14562,724
5140,AP,2020-05-19,15780,987
5141,AP,2020-05-20,21529,1143
5142,AP,2020-05-21,18233,1053
5143,AP,2020-05-22,22114,1039
5144,AP,2020-05-23,16569,1043
5145,AP,2020-05-24,14641,665
5146,AP,2020-05-25,13069,732
5147,AP,2020-05-26,16330,1050
5148,AP,2020-05-27,19778,1055
5149,AP,2020-05-28,28757,1178
5150,AP,2020-05-29,26884,1135
5151,AP,2020-05-30,32329,891
5152,AP,2020-05-31,13181,472
5153,AP,2020-06-01,14961,738
5154,AP,2020-06-02,31907,1368
5155,AP,2020-06-03,26086,1194
5156,AP,2020-06-04,31127,1468
5157,AP,2020-06-05,32603,1111
5158,AP,2020-06-06,23530,796
5159,AP,2020-06-07,18573,488
5160,AP,2020-06-08,16872,832
5161,AP,2020-06-09,31570,1214
5162,AP,2020-06-10,33160,1226
5163,AP,2020-06-11,28885,1230
5164,AP,2020-06-12,25126,901
5165,AP,2020-06-13,20030,837
5166,AP,2020-06-14,18181,656
5167,AP,2020-06-15,24225,722
5168,AP,2020-06-16,37338,1374
5169,AP,2020-06-17,30961,1185
5170,AP,2020-06-18,25121,1239
5171,AP,2020-06-19,55860,1164
5172,AP,2020-06-20,29049,990
5173,AP,2020-06-21,16637,609
5174,AP,2020-06-22,26346,735
5175,AP,2020-06-23,39721,1407
5176,AP,2020-06-24,39988,1092
5177,AP,2020-06-25,42052,1180
5178,AP,2020-06-26,43326,971
5179,AP,2020-06-27,38485,1020
5180,AP,2020-06-28,33592,630
5181,AP,2020-06-29,21582,729
5182,AP,2020-06-30,39681,1318
5183,AP,2020-07-01,46128,1062
5184,AP,2020-07-02,45098,1283
5185,AP,2020-07-03,42333,1206
5186,AP,2020-07-04,31282,1018
5187,AP,2020-07-05,28185,605
5188,AP,2020-07-06,24016,667
5189,AP,2020-07-07,47136,1320
5190,AP,2020-07-08,45251,1174
5191,AP,2020-07-09,42949,1221
5192,AP,2020-07-10,44303,1299
5193,AP,2020-07-11,34052,921
5194,AP,2020-07-12,24574,628
5195,AP,2020-07-13,22405,807
5196,AP,2020-07-14,41036,1309
5197,AP,2020-07-15,41802,1263
5198,AP,2020-07-16,44335,1327
5199,AP,2020-07-17,34362,1119
5200,AP,2020-07-18,24646,832
5201,AP,2020-07-19,24582,720
5202,AP,2020-07-20,23003,773
5203,AP,2020-07-21,46932,1318
5204,AP,2020-07-22,65871,1295
5205,AP,2020-07-23,57605,1314
5206,AP,2020-07-24,55015,1105
5207,AP,2020-07-25,45058,1071
5208,AP,2020-07-26,25248,645
5209,AP,2020-07-27,28616,658
5210,AP,2020-07-28,55004,1260
5211,AP,2020-07-29,55439,1221
5212,AP,2020-07-30,57393,1183
5213,AP,2020-07-31,49701,1200
5214,AP,2020-08-01,42567,927
5215,AP,2020-08-02,21536,498
5216,AP,2020-08-03,26032,754
5217,AP,2020-08-04,53790,1152
5218,AP,2020-08-05,52713,1272
5219,AP,2020-08-06,57102,1445
5220,AP,2020-08-07,50733,1091
5221,AP,2020-08-08,47895,893
5222,AP,2020-08-09,18653,451
5223,AP,2020-08-10,30302,892
5224,AP,2020-08-11,47279,1180
5225,AP,2020-08-12,54737,1131
5226,AP,2020-08-13,55155,1138
5227,AP,2020-08-14,51781,1071
5228,AP,2020-08-15,36359,695
5229,AP,2020-08-16,22528,571
5230,AP,2020-08-17,22896,759
5231,AP,2020-08-18,44966,1279
5232,AP,2020-08-19,47684,1150
5233,AP,2020-08-20,40853,1211
5234,AP,2020-08-21,33558,1040
5235,AP,2020-08-22,45315,809
5236,AP,2020-08-23,21516,442
5237,AP,2020-08-24,21849,675
5238,AP,2020-08-25,44544,1170
5239,AP,2020-08-26,46701,1064
5240,AP,2020-08-27,37922,891
5241,AP,2020-08-28,43310,840
5242,AP,2020-08-29,30490,589
5243,AP,2020-08-30,18300,637
5244,AP,2020-08-31,52319,654
5245,AP,2020-09-01,42719,1139
5246,AP,2020-09-02,45403,1181
5247,AP,2020-09-03,45005,828
5248,AP,2020-09-04,38627,835
5249,AP,2020-09-05,33806,587
5250,AP,2020-09-06,13851,389
5251,AP,2020-09-07,8208,327
5252,AP,2020-09-08,18709,506
5253,AP,2020-09-09,36084,1138
5254,AP,2020-09-10,37073,897
5255,AP,2020-09-11,42089,872
5256,AP,2020-09-12,26849,688
5257,AP,2020-09-13,17055,447
5258,AP,2020-09-14,18872,422
5259,AP,2020-09-15,33044,1063
5260,AP,2020-09-16,33727,894
5261,AP,2020-09-17,32567,779
5262,AP,2020-09-18,43631,923
5263,AP,2020-09-19,28941,667
5264,AP,2020-09-20,14502,320
5265,AP,2020-09-21,16462,462
5266,AP,2020-09-22,30967,723
5267,AP,2020-09-23,32147,827
5268,AP,2020-09-24,30497,873
5269,AP,2020-09-25,32712,816
5270,AP,2020-09-26,24774,727
5271,AP,2020-09-27,13220,322
5272,AP,2020-09-28,15171,349
5273,AP,2020-09-29,30435,822
5274,AP,2020-09-30,30719,840
5275,AP,2020-10-01,33531,850
5276,AP,2020-10-02,31946,636
5277,AP,2020-10-03,21858,563
5278,AP,2020-10-04,7090,273
5279,AP,2020-10-05,23624,338
5280,AP,2020-10-06,27922,801
5281,AP,2020-10-07,24139,557
5282,AP,2020-10-08,31451,910
5283,AP,2020-10-09,25352,619
5284,AP,2020-10-10,22790,514
5285,AP,2020-10-11,10999,261
5286,AP,2020-10-12,7027,164
5287,AP,2020-10-13,10890,311
5288,AP,2020-10-14,23850,652
5289,AP,2020-10-15,18146,523
5290,AP,2020-10-16,19757,402
5291,AP,2020-10-17,30084,721
5292,AP,2020-10-18,13940,301
5293,AP,2020-10-19,13588,250
5294,AP,2020-10-20,22877,593
5295,AP,2020-10-21,23548,595
5296,AP,2020-10-22,27499,563
5297,AP,2020-10-23,25300,441
5298,AP,2020-10-24,20877,304
5299,AP,2020-10-25,9803,174
5300,AP,2020-10-26,12326,248
5301,AP,2020-10-27,16967,285
5302,AP,2020-10-28,14614,226
5303,MA,2020-03-20,237,4
5304,MA,2020-03-21,204,1
5305,MA,2020-03-22,199,0
5306,MA,2020-03-23,274,1
5307,MA,2020-03-24,238,3
5308,MA,2020-03-25,784,43
5309,MA,2020-03-26,422,18
5310,MA,2020-03-27,488,16
5311,MA,2020-03-28,250,5
5312,MA,2020-03-29,305,8
5313,MA,2020-03-30,629,60
5314,MA,2020-03-31,1164,36
5315,MA,2020-04-01,1107,42
5316,MA,2020-04-02,1169,40
5317,MA,2020-04-03,1112,81
5318,MA,2020-04-04,1130,78
5319,MA,2020-04-05,1082,53
5320,MA,2020-04-06,838,74
5321,MA,2020-04-07,1821,121
5322,MA,2020-04-08,2173,135
5323,MA,2020-04-09,1921,133
5324,MA,2020-04-10,1760,114
5325,MA,2020-04-11,1055,68
5326,MA,2020-04-12,1464,96
5327,MA,2020-04-13,1402,112
5328,MA,2020-04-14,1919,208
5329,MA,2020-04-15,3240,203
5330,MA,2020-04-16,2084,202
5331,MA,2020-04-17,3296,211
5332,MA,2020-04-18,2776,202
5333,MA,2020-04-19,1934,115
5334,MA,2020-04-20,1830,108
5335,MA,2020-04-21,2711,172
5336,MA,2020-04-22,2775,170
5337,MA,2020-04-23,3874,409
5338,MA,2020-04-24,3912,369
5339,MA,2020-04-25,5297,356
5340,MA,2020-04-26,3715,227
5341,MA,2020-04-27,4145,305
5342,MA,2020-04-28,6234,486
5343,MA,2020-04-29,6116,442
5344,MA,2020-04-30,7410,446
5345,MA,2020-05-01,5456,458
5346,MA,2020-05-02,4848,370
5347,MA,2020-05-03,4386,265
5348,MA,2020-05-04,6961,308
5349,MA,2020-05-05,7635,591
5350,MA,2020-05-06,9887,564
5351,MA,2020-05-07,10308,732
5352,MA,2020-05-08,10488,759
5353,MA,2020-05-09,10138,670
5354,MA,2020-05-10,6237,477
5355,MA,2020-05-11,6263,484
5356,MA,2020-05-12,9611,844
5357,MA,2020-05-13,11696,778
5358,MA,2020-05-14,14133,789
5359,MA,2020-05-15,15460,913
5360,MA,2020-05-16,13936,715
5361,MA,2020-05-17,7769,503
5362,MA,2020-05-18,14562,724
5363,MA,2020-05-19,15780,987
5364,MA,2020-05-20,21529,1143
5365,MA,2020-05-21,18233,1053
5366,MA,2020-05-22,22114,1039
5367,MA,2020-05-23,16569,1043
5368,MA,2020-05-24,14641,665
5369,MA,2020-05-25,13069,732
5370,MA,2020-05-26,16330,1050
5371,MA,2020-05-27,19778,1055
5372,MA,2020-05-28,28757,1178
5373,MA,2020-05-29,26884,1135
5374,MA,2020-05-30,32329,891
5375,MA,2020-05-31,13181,472
5376,MA,2020-06-01,14961,738
5377,MA,2020-06-02,31907,1368
5378,MA,2020-06-03,26086,1194
5379,MA,2020-06-04,31127,1468
5380,MA,2020-06-05,32603,1111
5381,MA,2020-06-06,23530,796
5382,MA,2020-06-07,18573,488
5383,MA,2020-06-08,16872,832
5384,MA,2020-06-09,31570,1214
5385,MA,2020-06-10,33160,1226
5386,MA,2020-06-11,28885,1230
5387,MA,2020-06-12,25126,901
5388,MA,2020-06-13,20030,837
5389,MA,2020-06-14,18181,656
5390,MA,2020-06-15,24225,722
5391,MA,2020-06-16,37338,1374
5392,MA,2020-06-17,30961,1185
5393,MA,2020-06-18,25121,1239
5394,MA,2020-06-19,55860,1164
5395,MA,2020-06-20,29049,990
5396,MA,2020-06-21,16637,609
5397,MA,2020-06-22,26346,735
5398,MA,2020-06-23,39721,1407
5399,MA,2020-06-24,39988,1092
5400,MA,2020-06-25,42052,1180
5401,MA,2020-06-26,43326,971
5402,MA,2020-06-27,38485,1020
5403,MA,2020-06-28,33592,630
5404,MA,2020-06-29,21582,729
5405,MA,2020-06-30,39681,1318
5406,MA,2020-07-01,46128,1062
5407,MA,2020-07-02,45098,1283
5408,MA,2020-07-03,42333,1206
5409,MA,2020-07-04,31282,1018
5410,MA,2020-07-05,28185,605
5411,MA,2020-07-06,24016,667
5412,MA,2020-07-07,47136,1320
5413,MA,2020-07-08,45251,1174
5414,MA,2020-07-09,42949,1221
5415,MA,2020-07-10,44303,1299
5416,MA,2020-07-11,34052,921
5417,MA,2020-07-12,24574,628
5418,MA,2020-07-13,22405,807
5419,MA,2020-07-14,41036,1309
5420,MA,2020-07-15,41802,1263
5421,MA,2020-07-16,44335,1327
5422,MA,2020-07-17,34362,1119
5423,MA,2020-07-18,24646,832
5424,MA,2020-07-19,24582,720
5425,MA,2020-07-20,23003,773
5426,MA,2020-07-21,46932,1318
5427,MA,2020-07-22,65871,1295
5428,MA,2020-07-23,57605,1314
5429,MA,2020-07-24,55015,1105
5430,MA,2020-07-25,45058,1071
5431,MA,2020-07-26,25248,645
5432,MA,2020-07-27,28616,658
5433,MA,2020-07-28,55004,1260
5434,MA,2020-07-29,55439,1221
5435,MA,2020-07-30,57393,1183
5436,MA,2020-07-31,49701,1200
5437,MA,2020-08-01,42567,927
5438,MA,2020-08-02,21536,498
5439,MA,2020-08-03,26032,754
5440,MA,2020-08-04,53790,1152
5441,MA,2020-08-05,52713,1272
5442,MA,2020-08-06,57102,1445
5443,MA,2020-08-07,50733,1091
5444,MA,2020-08-08,47895,893
5445,MA,2020-08-09,18653,451
5446,MA,2020-08-10,30302,892
5447,MA,2020-08-11,47279,1180
5448,MA,2020-08-12,54737,1131
5449,MA,2020-08-13,55155,1138
5450,MA,2020-08-14,51781,1071
5451,MA,2020-08-15,36359,695
5452,MA,2020-08-16,22528,571
5453,MA,2020-08-17,22896,759
5454,MA,2020-08-18,44966,1279
5455,MA,2020-08-19,47684,1150
5456,MA,2020-08-20,40853,1211
5457,MA,2020-08-21,33558,1040
5458,MA,2020-08-22,45315,809
5459,MA,2020-08-23,21516,442
5460,MA,2020-08-24,21849,675
